quadgram,PMI
"('COG', 'NOG28036', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG31012', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG28280', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG28456', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG30624', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG32529', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG32858', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG34358', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG24969', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG19098', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG23522', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG14934', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG23400', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG06285', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG08812', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG13853', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG14445', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG09493', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG16623', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG18757', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG19089', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG19595', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG22561', 'non', 'supervised')",28.328754172862297
"('COG', 'NOG26960', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG28307', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG28168', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG28004', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG27381', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG27363', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG27066', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG25193', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG26934', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG26086', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG25714', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG25370', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG25284', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG29071', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG28927', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG31621', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG29454', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG30522', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG30576', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG31286', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG31453', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG31573', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23407', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG32009', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG33632', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG33922', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG33934', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG34047', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG37815', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG38840', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG38867', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG24980', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23378', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23390', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG14473', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG04001', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG06028', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG06100', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG06131', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG07892', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG09946', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG09947', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG10998', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG11656', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG11942', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG13205', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG13239', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG14444', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23385', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG14456', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG14720', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG19168', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23382', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23374', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23371', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG23094', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG15865', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG22900', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG19094', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG19079', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG17973', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG17277', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG16854', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG15996', 'non', 'supervised')",28.328754172862293
"('COG', 'NOG18823', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG28949', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG25118', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG20168', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG19076', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG36366', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG18351', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG18028', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG16320', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG14118', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG12663', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG08810', 'non', 'supervised')",28.32875417286229
"('COG', 'NOG18825', 'non', 'supervised')",28.328754172862283
"('carbohydrate', 'active', 'transport', 'system')",28.3237755848518
"('DHR', 'GLGF', 'domain', 'protein')",28.296449155028597
"('SpoIID', 'LytB', 'domain', 'protein')",28.296449155028597
"('phage', 'serine', 'protease', 'XkdF')",28.292996761769743
"('phage', 'serine', 'protease', 'XkdF,3D')",28.29299676176974
"('Ferric', 'uptake', 'regulator', 'family')",28.27712164722466
"('Bacterial', 'extracellular', 'solute-binding', 'protein')",28.26388806100163
"('Molydopterin', 'dinucleotide', 'binding', 'domain')",28.258196590139523
"('containing', 'tetrapyrrole', 'methyltransferase', 'domain')",28.24890801366453
"('ClpAP-mediated', 'ATP-dependent', 'protein', 'degradation')",28.242112669066962
"('Spore', 'coat', 'associated', 'protein')",28.224472734145706
"('Renal', 'dipeptidase', 'family', 'protein')",28.222956769719453
"('family', 'protein', 'VC2772', 'imported')",28.222956769719453
"('specific', '2-hydroxyacid', 'dehydrogenase', 'family')",28.19828400058885
"('COG', 'COG1219', 'ATP-dependent', 'protease')",28.190460572028403
"('Putative', 'abortive', 'phage', 'resistance')",28.1903496766655
"('RNA', 'polymerase', 'activity,4Fe-4S', 'single')",28.186051283697573
"('Gar1/Naf1', 'RNA', 'binding', 'region')",28.18579051798956
"('including', 'oxidative', 'damage', 'repair')",28.184626966452814
"('DNA-binding', 'domain', 'protein,4', 'iron')",28.182360752067527
"('major', 'carbohydrate', 'active', 'transport')",28.17437135730366
"('polymerase', 'III', 'alpha', ""subunit,3'-5"")",28.162972332979706
"('Helicase', 'conserved', 'C-terminal', ""domain,3'-to-5"")",28.158091960041013
"('Lambda', 'phage', 'tail', 'tape-measure')",28.15115235009784
"('cobalt', 'transport', 'system', 'ATPase')",28.137503783542215
"('Head', 'fiber', 'protein,3D', 'domain')",28.136308171736815
"('activity', 'releases', 'various', 'damaged')",28.13512005794344
"('Head', 'assembly', 'gene', 'product')",28.13329161227695
"('The', 'ATP', 'gamma', 'phosphate')",28.131233341835937
"('molecular', 'chaperone', 'homology', 'domain')",28.13078643789097
"('secretory', 'system', 'Conjugative', 'DNA')",28.10114458925242
"('Siphovirus', 'ReqiPepy6', 'Gp37-like', 'protein')",28.095356995888494
"('Flagellar', 'rod', 'assembly', 'protein')",28.088456418389093
"('protein', 'disulfide', 'oxidoreductase', 'activity,4Fe-4S')",28.082652197658266
"('COG', 'COG4626', 'Phage', 'terminase-like')",28.081554619256316
"('COG3209', 'Rhs', 'family', 'protein,4Fe-4S')",28.053664088058138
"('NOP2', 'sun', 'family', 'protein')",28.053031768277133
"('general', 'secretion', 'pathway', 'protein')",28.03055834071004
"('IstB-like', 'ATP', 'binding', ""protein,3'-5"")",28.02521005217133
"('zinc', 'finger', 'CHC2-family', 'protein')",28.024753813950067
"('purine', 'biosynthesis', 'protein', 'PurH')",28.022854281034597
"('amine', 'oxidase', 'N-terminal', 'domain')",28.019710414422974
"('Phage', 'gp6-like', 'head-tail', 'connector')",28.009688730015533
"('PFAM', 'Ferredoxin', 'thioredoxin', 'reductase')",28.005492192373012
"('cytosine-specific', 'DNA', 'methylase,4Fe-4S', 'iron')",28.004738388708265
"('wall', 'surface', 'anchor', 'family')",27.986779895395127
"('non', 'supervised', 'orthologous', ""group,3'-5"")",27.984888692415453
"('Phage', 'virion', 'morphogenesis', 'family,23S')",27.983164695175653
"('protein', 'translocation', 'channel', 'SecYEG')",27.97966592442153
"('NrdR-', 'boxes,3D', 'domain', 'protein')",27.97452106014123
"('protein', 'S1-like', 'RNA-binding', 'domain')",27.97452106014123
"('bacterial-type', 'RNA', 'polymerase', 'transcriptional')",27.952510182959294
"('Cellulose', 'biosynthesis', 'protein', 'BcsQ')",27.92028454739404
"('PFAM', 'Eukaryotic', 'DNA', 'topoisomerase')",27.916808361289306
"('COG', 'NOG34759', 'non', 'supervised')",27.91371667358345
"('Papain', 'family', 'cysteine', 'protease')",27.909085579127
"('infection', 'bacteriophage', 'resistance', 'protein')",27.896984459670207
"('Glycosyl', 'hydrolases', 'family', ""25,3'-to-5"")",27.877350587206912
"('CRISPR', 'associated', 'protein', 'Cas2')",27.867465372750157
"('CRISPR', 'associated', 'protein', 'Cas6,4Fe-4S')",27.867465372750157
"('maintenance', 'system', 'killer', 'protein')",27.867059608427155
"('PFAM', 'Sporulation', 'protein', 'YtfJ')",27.846275546886122
"('MazG', 'nucleotide', 'pyrophosphohydrolase', 'domain')",27.829122345993426
"('amine', 'acid', 'ABC', 'transporter')",27.825395757207023
"('Leucine', 'rich', 'repeat', 'protein')",27.807025155223926
"('helicase', 'superfamily', 'c-terminal', ""domain,5'-3"")",27.803778215403405
"('restriction', 'modification', 'DNA', 'specificity')",27.75906011160518
"('cellulose', '1,4-beta-cellobiosidase', 'activity,3H', 'domain')",27.735380650986322
"('tail', 'tube', 'protein,4Fe-4S', 'iron')",27.728509515770586
"('Ser', 'Thr', 'protein', 'phosphatase')",27.718057811379033
"('Bidirectionally', 'degrades', 'single-stranded', 'DNA')",27.717321864562564
"('Phage-like', 'element', 'PBSX', 'protein')",27.716631518587736
"('element', 'PBSX', 'protein', 'XkdK')",27.716631518587732
"('element', 'PBSX', 'protein', 'XkdQ')",27.716631518587732
"('Cna', 'protein', 'B-type', 'domain')",27.711486654307443
"('small', 'heat', 'shock', 'protein')",27.670922071643062
"('glutamine-', 'binding', 'beta', 'subunit')",27.660963855714677
"('Starch', 'synthase', 'catalytic', 'domain')",27.64823864187515
"('contain', 'C-terminal', 'PDZ', 'domain')",27.636122355559102
"('Flagellar', 'assembly', 'protein', 'FliH')",27.6327769346129
"('Periplasmic', 'binding', 'protein', 'LacI')",27.623984329391327
"('Rhs', 'family', 'protein,4Fe-4S', 'iron')",27.617564973251465
"('Mor', 'transcription', 'activator', 'family')",27.59542716341854
"('Response', 'regulator', 'receiver', 'domain')",27.58476442474643
"('xanthine', 'uracil', 'permease', 'family')",27.5575950898928
"('luxr', 'family', 'transcriptional', 'regulator')",27.5495547510607
"('Pectate', 'lyase', 'superfamily', 'protein')",27.53441084002948
"('RmlD', 'substrate', 'binding', 'domain')",27.529498611956917
"(',YqaJ-like', 'viral', 'recombinase', 'domain')",27.52595676425289
"('YqaJ-like', 'viral', 'recombinase', 'domain')",27.52595676425289
"('sugar', 'transport', 'system', 'ATP-binding')",27.52011980512868
"('short', 'chain', 'dehydrogenase', 'reductase')",27.51093823587268
"('domain', 'protein,23S', 'rRNA-intervening', 'sequence')",27.483383080518802
"('two-component', 'phosphate', 'regulatory', 'system')",27.457448946883396
"('TIGRFAM', 'amino', 'acid', 'carrier')",27.457168063465726
"(',YqaJ', 'viral', 'recombinase', 'family')",27.452464378943745
"('Carbamoylphosphate', 'synthase', 'large', 'subunit')",27.440019372832495
"('DEAD-box', 'RNA', 'helicase', 'involved')",27.4354772643229
"('Sec', 'protein', 'translocation', 'channel')",27.432178129119038
"('TIGRFAM', 'amine', 'acid', 'ABC')",27.42737684181802
"('Helicase', 'conserved', 'C-terminal', 'domain,3D')",27.4211263658748
"('polymerase', 'transcription', 'elongation', 'past')",27.419699570984918
"('YqaJ', 'viral', 'recombinase', 'family')",27.41790715690737
"('Primosomal', 'replication', 'protein', 'n,3D')",27.408661068989677
"('Glycosyl', 'transferase', '4-like', 'domain')",27.401504381525626
"('XkdN-like', 'tail', 'assembly', 'chaperone')",27.401385197745675
"('COG0270', 'Site-specific', 'DNA', 'methylase')",27.38927036136664
"('COG0338', 'Site-specific', 'DNA', 'methylase')",27.38927036136664
"('ATP', 'binding', 'calcium', 'ion')",27.381860160012224
"('RNA', 'RNA-DNA', 'hybrid', 'binding')",27.37521169505767
"('cysteine-type', 'peptidase', 'activity,3D', 'domain')",27.371772175874707
"('Bacterial', 'dnaA', 'protein', ""helix-turn-helix,5'-3"")",27.34258069262424
"('crossover', 'junction', 'endodeoxyribonuclease', 'activity')",27.335566334844607
"('serine', 'threonine', 'protein', 'phosphatases')",27.33330287903623
"('Thiamine', 'biosynthesis', 'protein', 'ThiF')",27.33218233914232
"(',Putative', 'phage', 'serine', 'protease')",27.29299676176974
"('Helix-turn-helix', 'XRE-family', 'like', 'proteins,4Fe-4S')",27.286495950621457
"('Helix-turn-helix', 'XRE-family', 'like', 'proteins,23S')",27.28649595062145
"('Helix-turn-helix', 'XRE-family', 'like', ""proteins,3'-to-5"")",27.28649595062145
"('protein', 'family,4Fe-4S', 'single', 'cluster')",27.277034659389486
"('polymerase', 'III', 'subunits', 'gamma')",27.275792163314012
"('SAM-like', 'domain,6-O-methylguanine', 'DNA', 'methyltransferase')",27.27408656847426
"('LysR', 'substrate', 'binding', 'domain')",27.266464206123125
"('Fe-S', 'scaffold', 'assembly', 'protein')",27.259413575154184
"('TIGRFAM', 'sporulation', 'protein', 'YunB')",27.254132665602626
"('double-stranded', 'DNA', 'using', 'NAD')",27.248162596438007
"('DNA-directed', 'RNA', 'polymerase', 'activity,4Fe-4S')",27.246423901677055
"('P-type', 'conjugative', 'transfer', 'protein')",27.241034451084122
"('conserved', 'amino', 'acid', 'motif')",27.234887175581193
"('system', 'permease', 'protein', 'PotH')",27.22320341865244
"('system', 'permease', 'protein', 'PstA')",27.22320341865244
"('system', 'permease', 'protein', 'OppC')",27.22320341865244
"('II/IV', 'secretion', 'system', 'protein')",27.22320341865244
"('lambda', 'head', 'decoration', 'protein')",27.219184405784837
"('polymerase', 'specialized', 'sigma', 'subunit')",27.210063938485305
"('The', 'HisF', 'subunit', 'catalyzes')",27.18328671186236
"('Putative', 'phage', 'holin', 'Dp-1')",27.17619918832247
"('prohead', 'serine', 'protease,3D', 'domain')",27.14078979455618
"('Major', 'capsid', 'protein', 'Gp23')",27.12292273438944
"('gp6-like', 'head-tail', 'connector', 'protein')",27.106840997168007
"('Holliday', 'junction', 'resolvase,3D', 'domain')",27.103170239141992
"('PFAM', 'Accessory', 'gene', 'regulator')",27.100395456608023
"('Guanylate', 'cyclase', 'catalytic', 'domain')",27.094038394924688
"('domain', 'protein,4Fe-4S', 'iron', 'sulfur')",27.086677404012214
"('amino', 'acid', 'peptide', 'transporter')",27.08548459827652
"('TonB-linked', 'outer', 'membrane', 'protein')",27.076271154757592
"('Salt-induced', 'outer', 'membrane', 'protein')",27.076271154757585
"('COG', 'COG0338', 'Site-specific', 'DNA')",27.075470147362687
"('synthase', 'homocitrate', 'synthase', 'family')",27.061042439014678
"('family', 'protein,4Fe-4S', 'iron', 'sulfur')",27.01318501870307
"('rna', 'small', 'subunit', 'methyltransferase')",27.000215462837765
"('PFAM', 'ABC', 'transporter', 'related')",26.995836098908747
"('sigma', 'subunit', 'sigma24', 'homolog')",26.994870074142526
"('Bacterial', 'mobilization', 'protein', 'MobC')",26.977583875844996
"('binds', 'specifically', 'double-stranded', 'DNA')",26.97565753235351
"('Cpl-7', 'lysozyme', 'C-terminal', 'domain')",26.973940001470147
"('molybdenum', 'transport', 'system', 'ATPase')",26.967578782099903
"('ligase', 'second', 'additional', 'domain')",26.96073660715336
"('Transcriptional', 'regulator', 'PadR-like', 'family')",26.95894568719841
"('Phage', 'late', 'control', 'gene')",26.94909696912861
"('SOS', 'response-associated', 'peptidase', 'family')",26.931497459893947
"('Outer', 'membrane', 'protein', 'beta-barrel')",26.91399972585871
"('sigma', 'factor', 'antagonist', 'activity')",26.909293181669284
